Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,class
-0.029707,-0.033547,0.03907,0.024235,0.053854,-0.0296,-0.023152,0.047348,-0.01301,-0.004799,-0.019226,-0.021063,0.126234,-0.09614,-0.052015,0.035237,0.044192,-0.100095,-0.082346,-0.102319,-0.008798,0.047099,-0.012926,0.03838,-0.033904,0.005215,0.014042,-0.00842,0.035885,-0.106803,M
0.024576,-0.002058,0.004978,-0.034764,0.013356,0.008603,-0.010781,0.006518,0.027808,0.035372,0.018946,-0.015119,0.005205,0.025931,0.023213,0.021548,-0.033437,-0.029621,0.002813,-0.003715,0.046087,-0.010609,0.015506,0.044135,-0.008334,-0.004068,0.015911,-0.02377,0.032652,-0.012843,B
0.006808,0.035297,-0.03487,-0.017645,-0.02314,-0.004414,-0.011942,0.037845,0.018493,-0.046141,-0.026861,0.019348,-0.008656,-0.006175,-0.018022,0.015656,-0.008352,0.008203,-0.014724,0.006661,0.012556,-0.076333,-0.044755,0.00521,0.048617,0.002648,-0.041879,0.036187,0.005468,0.052766,B
0.025739,-0.027043,0.004811,0.006481,0.020457,-0.002164,0.029438,-0.023809,-0.015984,-0.040922,0.029201,-0.017636,-0.004395,-0.035186,0.003361,0.013807,0.025246,0.000423,0.013797,-0.004583,0.008829,0.031368,0.032286,-0.001274,-0.043279,-0.033006,-0.012447,0.005031,-0.030936,0.022052,M
-0.008107,0.088549,0.022152,0.034679,0.034634,-0.060187,-0.002782,-0.06792,0.049915,0.054768,0.035905,0.008995,-0.020456,0.025451,0.010148,-0.030996,-0.04338,0.045377,0.045985,-0.063603,-0.016239,-0.058329,0.004291,-0.082143,0.027762,-0.041213,-0.037591,0.018558,-0.026871,0.029189,M
-0.009409,-0.024291,-0.011969,-0.003533,-0.007291,0.006669,-0.031459,0.01362,0.00459,-0.026563,0.048729,-0.006957,-0.058032,-0.014169,0.012542,0.035631,-0.017928,-0.009094,0.002932,0.009867,0.03331,0.016842,-0.001631,0.020869,0.021346,-0.025552,0.00138,-0.038497,0.011236,-0.007909,B
-0.000897,-0.035066,-0.021351,-0.017719,-0.01951,-0.026758,0.011307,-0.000279,0.01275,-0.056264,0.000729,-0.008788,-0.003469,-0.039015,0.036188,-0.005225,0.015217,0.001415,0.027733,0.048593,0.017746,-0.002604,-0.022575,0.026155,0.001811,-0.008004,-0.015734,-0.001176,0.021003,0.02695,B
0.002033,0.009982,-0.059652,-0.048047,0.035268,-0.016962,-0.011676,-0.069406,0.019072,0.01627,-0.03333,-0.0253,0.048871,-0.006734,0.007792,-0.032351,-0.010661,0.01437,0.073049,0.001859,0.021262,0.000966,0.007164,-0.02414,-0.050219,-0.051053,0.040498,0.011423,-0.074085,0.05899,M
0.017622,0.023593,-0.034033,0.043989,0.048562,-0.005905,0.036271,-0.031012,0.015915,-0.026796,0.036507,-0.026781,-0.024096,0.008157,0.056344,-0.088773,0.011359,0.025427,0.0104,0.016277,-0.018493,-0.06434,-0.08877,0.046578,-0.000928,0.039113,-0.023373,-0.057089,-0.048523,0.098463,M
0.089053,0.027568,-0.004345,0.027304,0.002097,0.001527,0.019082,-0.006623,-0.006805,-0.099587,0.053222,-0.092322,0.083774,0.030317,0.008447,-0.067109,-0.000209,0.003706,0.008489,0.096132,0.019016,0.02994,-0.047261,0.066345,0.082989,0.019051,-0.033273,0.010526,-0.065026,-0.010425,B
0.074539,-0.016753,0.024456,-0.025325,0.005515,0.018199,-0.008301,-0.018185,-0.038433,-0.019119,-0.032235,0.017342,-0.018304,0.046389,-0.019009,0.037393,0.03071,0.039809,-0.01462,0.006366,0.00733,0.052766,-0.093384,-0.037703,0.031938,-0.035798,0.005579,-0.028066,0.021439,0.013719,B
0.022519,0.010895,0.001789,-0.005037,0.030461,-0.000997,-0.003301,-0.002004,0.036976,-0.005239,-0.020698,0.0142,0.042419,0.00556,0.007851,0.011267,0.045677,0.065548,-0.060377,0.02013,0.029153,0.015626,-0.059113,-0.046704,0.041768,0.052186,-0.019941,0.001106,0.041972,0.025488,B
-0.046689,0.09944,0.0198,-0.010839,0.012776,-0.023381,0.062656,-0.006355,0.013541,0.007857,0.018899,0.022084,0.114282,0.02216,-0.036377,0.028949,0.116775,-0.006108,-0.065581,0.104048,0.002328,-0.032918,0.089351,0.010064,0.006657,-0.062725,0.064756,-0.059821,-0.074897,0.035854,B
-0.011587,-0.040693,0.01627,0.035346,-0.040543,0.000914,0.051383,0.060934,0.028432,-0.01264,0.014083,0.002418,-0.016216,0.01789,0.002346,-0.021121,-0.035202,0.031393,-0.016075,-0.024463,-0.041193,-0.01928,0.012602,0.055603,0.008194,0.002675,-0.010209,-0.009491,-0.040452,-0.031448,M
0.060934,0.016019,-0.015865,-0.036433,0.041636,0.008668,0.030248,-0.014717,0.004331,0.055739,0.014296,-0.014747,-0.013386,0.009305,0.014224,0.016798,-0.040163,0.033267,-0.008297,-0.019096,0.049348,-0.011757,0.024203,0.014713,0.029075,0.029329,0.015707,0.031229,0.013508,-0.005572,B
0.043127,-0.006808,-0.004464,0.011021,0.012864,0.007118,0.007943,0.03828,-0.026562,-0.019712,0.026031,0.012704,0.023177,-0.026193,-0.013723,-0.00928,-0.038513,0.001275,-0.011009,0.017322,0.035192,-0.038051,-0.029448,-0.034241,0.05579,-0.006713,-0.056177,-0.014467,-0.03432,0.00757,B
-0.081173,0.029473,-0.029595,0.05865,0.129599,-0.145869,-0.074914,-0.01823,0.073822,-0.055827,-0.086303,-0.085625,-0.017814,-0.061126,-0.093305,0.073989,0.039487,0.018803,-0.246058,-0.102591,0.00581,0.04569,-0.045837,0.103844,-0.071048,-0.012583,-0.008729,-0.003289,0.059291,-0.069134,M
-0.107789,-0.007218,0.026404,0.094915,0.01081,0.018573,0.007253,-0.04154,-0.090698,0.03579,0.139816,0.015678,-0.029864,0.017578,-0.050243,0.052942,0.03243,0.002863,-0.024641,-0.050843,-0.002318,0.072164,-0.053869,0.067519,-0.034676,0.087582,-0.039,0.055329,0.104367,-0.015734,M
-0.049583,0.030905,0.037801,-0.048361,0.037091,0.049672,0.003895,-0.001997,0.035939,0.014407,0.053173,-0.049653,-0.005733,-0.046779,0.003634,0.025138,0.001773,-0.007639,0.009566,-0.006989,0.003783,0.043216,-0.003699,0.023697,-0.021173,-0.057504,0.013216,0.02711,-0.022321,0.05025,M
0.027667,0.079799,0.035567,-0.009031,0.00858,0.016229,-0.054729,-0.019138,0.024704,-0.072188,0.00542,-0.038603,0.024494,0.028681,0.019639,0.04656,-0.014794,0.015811,-0.006785,-0.001931,-0.037229,-0.112052,0.014448,-0.002324,-0.021272,-0.012781,0.008118,0.049741,-0.021677,-0.018205,B
-0.015512,-0.011378,-0.047822,0.045163,0.001114,0.05892,0.015462,0.023088,-0.040017,0.04116,0.039962,0.019252,0.024039,0.018051,-0.010691,0.007334,-0.010992,-0.067212,0.009957,-0.015973,0.034024,0.000705,-0.037426,-0.007397,-0.036706,0.04782,0.013409,0.010177,0.029208,-0.007161,M
-0.037379,-0.008279,0.053661,-0.04012,0.041113,-0.002302,0.000031,0.024105,-0.003968,-0.010785,-0.098942,0.01087,0.029744,0.025593,-0.022142,-0.019652,-0.019104,0.023354,-0.007619,0.020049,0.054295,0.018202,-0.002986,-0.059741,0.037957,-0.066261,-0.040237,0.057219,0.039966,0.065693,B
-0.050921,-0.021008,-0.047593,-0.015502,0.009679,0.015884,0.053927,0.043751,0.014866,0.008583,0.000498,0.005626,0.038482,-0.012503,-0.009981,0.013392,-0.025608,0.001924,-0.017252,-0.060625,0.047405,0.007269,-0.034696,0.031416,-0.046008,0.008624,0.005949,-0.063127,0.007546,-0.012791,M
-0.006108,-0.01658,-0.012737,-0.050458,-0.010396,0.016937,-0.006853,-0.014719,0.057476,-0.033839,0.011864,0.024343,0.036242,-0.001233,0.013878,-0.019071,0.030555,0.00154,0.018975,-0.008198,-0.016862,-0.040009,-0.017785,-0.000897,-0.019159,0.037497,-0.01979,0.00546,-0.018744,-0.032829,B
0.035781,0.001796,0.027636,-0.048458,0.012769,0.061762,-0.016027,0.009547,0.034607,-0.005165,-0.03404,-0.040004,-0.015837,0.041357,-0.00807,-0.015026,-0.014794,0.000679,-0.021917,0.048184,-0.01087,0.007157,0.005089,0.05749,-0.024016,-0.054326,-0.005056,-0.018679,0.036472,0.007901,B
0.013811,-0.014976,0.009795,-0.015842,-0.01155,-0.024928,0.00326,-0.023868,0.015633,-0.009326,-0.030676,0.01237,-0.017011,0.040619,0.017347,0.072849,-0.015273,0.028678,0.033217,-0.004509,0.027527,-0.016785,-0.008584,0.021504,0.015234,-0.007346,0.026884,0.024501,0.039001,0.02812,B
-0.0416,0.132867,0.195203,0.058171,-0.058326,0.089688,0.017078,0.071197,0.036639,-0.008917,-0.052024,0.024437,-0.091906,0.05806,-0.032013,0.117641,0.058416,-0.046947,0.018978,-0.036191,-0.021942,0.109797,0.054006,0.111281,0.058592,0.023742,0.274445,-0.084303,-0.039436,0.093064,M
0.090566,0.038418,-0.024607,0.049671,-0.08228,-0.016139,0.045655,-0.012045,0.042807,-0.027242,0.085858,-0.000356,0.012777,0.02338,0.029472,-0.063708,0.012358,-0.010342,-0.082832,-0.040683,0.001007,-0.031086,0.084229,-0.076448,0.007939,-0.045776,-0.039629,-0.009631,0.092484,-0.006162,B
0.2267,-0.010755,-0.088063,0.004542,-0.038098,0.05464,-0.0273,-0.092997,-0.150545,0.001352,0.009928,0.099412,-0.042313,0.112141,-0.100649,0.007566,0.166026,-0.014051,-0.078092,-0.079518,-0.140978,-0.033536,-0.168766,0.080113,0.111621,-0.225888,0.056566,-0.03211,-0.045417,-0.142458,B
0.021637,0.039519,0.004714,0.041847,-0.019327,-0.006489,-0.029662,0.00697,-0.005666,0.032995,-0.010983,0.011968,-0.025447,-0.023122,-0.051987,-0.018172,-0.00965,-0.035614,-0.000202,0.058809,-0.029743,0.050566,0.03165,-0.030568,-0.034321,-0.051152,0.031102,0.119297,-0.035977,0.024507,M
-0.098815,-0.026478,-0.010679,-0.040115,-0.046656,-0.023438,0.001493,-0.012079,0.023323,-0.002338,0.028178,-0.030847,-0.016422,0.1285,0.087541,0.019548,0.002653,0.019015,0.00332,-0.025284,-0.012871,0.008566,0.025808,0.046257,0.035258,0.080141,-0.030192,0.013156,-0.015392,-0.01245,M
0.012414,-0.042988,0.001375,-0.030499,-0.002716,0.021214,0.052842,0.018155,-0.007602,-0.002262,-0.015292,0.015656,-0.010565,-0.032871,0.022639,0.019194,0.005149,0.018619,0.002074,-0.009342,0.003934,-0.003383,-0.001149,0.014237,0.013101,0.01475,0.001678,-0.011846,0.00351,-0.000135,B
-0.019873,0.019453,0.092049,-0.064107,-0.065937,-0.002305,0.002143,0.012171,0.03542,0.013765,-0.000774,-0.023458,0.014918,-0.012495,-0.028983,-0.090815,-0.047177,-0.015293,-0.003107,0.01373,-0.003941,0.043872,-0.012899,-0.08384,-0.017715,-0.015226,-0.061585,-0.023836,-0.096374,-0.002283,M
0.034898,0.049708,0.023803,0.003237,0.042672,-0.033195,0.042748,0.023764,-0.039157,-0.034219,-0.027405,0.038673,-0.071958,-0.002015,0.020041,0.073452,0.02146,-0.046051,0.039024,-0.052404,0.020331,-0.018049,0.03651,-0.021198,0.036939,0.013431,0.084723,-0.033383,-0.024665,-0.019344,M
-0.035179,-0.042118,-0.013827,0.006229,0.024023,-0.02491,-0.068671,0.10604,-0.036949,-0.006717,0.027326,-0.100697,0.02148,0.001888,0.054724,0.079532,-0.06371,0.019216,-0.057137,-0.015528,-0.07929,0.101949,0.037207,-0.025118,0.054046,-0.087086,-0.01895,0.053111,-0.003376,-0.000169,M
-0.080787,0.038661,0.004056,-0.047184,0.008901,0.084325,0.084943,0.022403,-0.051723,0.090335,-0.02619,0.021596,0.036575,-0.050206,0.033852,-0.057741,0.012401,-0.002821,0.032313,-0.036949,0.015065,-0.009081,-0.075244,0.061535,-0.069867,-0.004814,-0.030724,0.011897,0.010202,-0.003978,M
-0.006002,-0.037479,-0.016919,0.006307,0.005829,-0.026079,-0.006683,-0.034804,0.01626,-0.026758,0.01804,0.014509,-0.050532,-0.054941,-0.011712,0.00889,0.024337,0.017534,0.008478,0.043121,0.018925,0.038316,0.036959,-0.006866,-0.01141,-0.032666,0.012732,0.058912,-0.010127,0.03127,B
-0.059165,-0.06572,-0.018785,-0.039888,0.021397,-0.016324,-0.024992,0.047061,0.013331,-0.035539,0.012092,0.010913,0.038924,0.045083,0.001725,0.018634,0.020997,0.006629,0.019088,-0.058447,-0.020468,-0.00665,0.025425,0.021169,-0.019454,-0.042017,0.003043,0.027956,-0.037329,-0.01811,M
0.017442,-0.002761,0.013335,0.026143,0.051462,-0.145897,0.009831,0.08236,-0.007137,0.002902,-0.148292,-0.002923,-0.012309,-0.007651,0.045819,0.01151,-0.006765,-0.027757,-0.098471,0.032233,-0.074248,0.00188,-0.048341,0.029268,-0.141647,0.032623,-0.053702,-0.017264,-0.053073,-0.159701,M
-0.106286,0.089042,-0.073475,-0.055362,-0.048568,0.017671,-0.01719,0.02844,0.008655,0.024272,0.002486,-0.030592,-0.08567,-0.049404,-0.052605,-0.107593,-0.030349,0.049661,0.011329,0.032257,-0.025877,0.078247,0.049215,0.022177,0.00699,-0.097536,0.009602,0.003663,-0.007141,0.082439,M
0.001605,0.001893,-0.012586,0.016005,0.005897,-0.016688,-0.016726,-0.03023,-0.023188,0.020296,-0.021241,0.011122,0.006037,-0.005925,0.011225,-0.009421,-0.005353,0.00709,0.031369,0.027733,0.019443,-0.017879,-0.012589,-0.01716,-0.050122,-0.030248,0.002349,0.037199,0.017117,0.018716,B
0.000413,0.011501,-0.007185,-0.022531,0.015997,0.016404,0.000178,0.083384,-0.05741,0.012766,-0.039908,0.033671,0.028158,0.005636,0.026936,-0.001178,-0.006567,-0.078372,0.006665,-0.023842,-0.035059,-0.051548,-0.012707,0.00907,0.001609,-0.036383,-0.036843,0.082376,0.023342,0.029807,M
-0.051098,-0.029645,0.037932,-0.008727,-0.000459,0.02992,-0.012671,-0.02785,0.055179,-0.009731,-0.04502,0.013209,-0.009207,-0.009462,0.034796,0.003078,0.016168,0.009813,-0.017773,0.037341,0.019082,0.018362,-0.027105,0.012724,0.004063,-0.0023,-0.031354,-0.013646,0.049803,-0.033353,B
0.014117,-0.042089,-0.012224,-0.009894,0.038124,-0.02519,0.033419,-0.004303,0.002259,0.007853,-0.001272,-0.010547,0.001581,-0.012622,0.054209,-0.020679,0.012,-0.030644,0.052068,-0.017265,0.03584,0.024,0.037899,-0.005864,0.003279,-0.00272,0.025994,-0.035345,0.039401,0.020012,M
-0.039089,0.061414,-0.025849,0.006472,0.02888,0.115135,-0.024779,0.09021,-0.07978,0.018126,0.028441,-0.040193,-0.010294,0.024524,0.067031,-0.05645,0.006322,0.029081,-0.039562,-0.031827,-0.03574,-0.002834,0.016357,0.028937,0.011553,0.054818,-0.020164,0.03065,0.030078,-0.034278,B
0.031512,-0.005974,-0.045088,-0.002592,-0.005515,-0.025298,0.017023,0.04473,-0.005885,-0.013019,0.000258,-0.000159,0.04204,0.010896,0.008464,0.024223,-0.025945,-0.020765,0.021775,-0.02353,0.013335,-0.057068,-0.057333,0.014459,0.017404,-0.033055,0.001978,0.013348,-0.027205,0.036673,B
-0.005757,-0.052936,0.05541,-0.026322,-0.09733,-0.093513,0.018397,-0.03521,0.070936,-0.006548,-0.002579,-0.109568,0.034831,0.026364,-0.003401,-0.028082,-0.033098,-0.065761,0.043767,-0.081793,0.038526,0.005158,0.076484,0.063775,0.030376,-0.004922,0.015896,-0.006319,0.043781,-0.031333,M
-0.000103,0.009212,-0.009075,-0.020531,-0.003927,0.010611,-0.025546,0.004037,0.032358,0.016431,0.006873,0.020465,0.00223,0.006205,-0.008882,0.036568,-0.001791,-0.000497,0.008354,0.007271,0.007756,-0.021089,0.008158,-0.007088,0.002862,0.002532,0.016617,0.027531,0.013541,0.004847,B
0.087094,-0.060974,0.005476,0.089894,-0.022081,-0.077019,-0.069268,0.209096,0.168479,0.218412,-0.058005,-0.320702,-0.117275,0.034062,-0.212926,-0.010791,0.43457,0.017015,0.224692,-0.043643,0.281051,-0.067419,0.039395,-0.130157,-0.004964,0.050167,-0.118553,-0.016006,0.001398,-0.010467,M
-0.186959,0.028443,0.20782,-0.055446,0.159487,0.005154,0.1137,0.075813,-0.077292,-0.105406,0.008934,-0.214027,0.136622,0.052176,0.074036,-0.006672,-0.130382,-0.056412,0.102186,0.190053,0.09817,0.017471,0.020842,-0.05891,0.034091,0.059256,-0.083813,0.026531,-0.137302,-0.125486,M
0.007003,-0.06248,0.071309,-0.089292,-0.013227,-0.000241,0.014954,0.023902,-0.026116,0.014655,-0.010254,-0.012333,0.038438,0.025569,-0.021313,-0.088207,0.047746,-0.024338,0.00704,-0.014817,-0.028118,0.099019,0.070829,0.027123,0.000041,-0.003112,0.04168,0.051674,-0.015868,0.04297,M
-0.028519,-0.054851,-0.003401,0.066962,-0.048994,0.069776,0.011843,0.002882,-0.029178,-0.008416,0.011527,-0.017724,-0.00627,-0.01788,-0.029494,-0.014142,-0.008385,0.009538,-0.00382,-0.005369,0.016077,0.017927,0.019087,0.049314,-0.034685,0.022913,0.020387,-0.025434,-0.018012,0.025672,M
-0.036335,-0.015617,0.022477,-0.011117,-0.048353,0.044897,0.000146,-0.00437,-0.023652,-0.046963,-0.034557,-0.038635,-0.014459,-0.007856,-0.024496,0.03445,0.003478,0.006173,0.00197,0.024609,-0.011231,0.009789,0.056214,0.030885,-0.051591,-0.029369,0.033743,0.035736,0.020498,-0.002265,B
0.038248,-0.000565,0.007909,-0.016427,0.007379,0.004068,0.00666,-0.071388,-0.031389,0.026893,-0.050462,-0.027531,-0.034433,-0.040505,0.036722,0.035788,0.033522,0.017767,-0.048112,-0.000119,-0.018452,-0.019147,-0.00863,-0.039285,0.007284,-0.027051,0.054638,-0.020047,-0.012954,0.005231,B
-0.000798,-0.029948,-0.020739,0.046517,0.031034,-0.03591,-0.006688,-0.049119,-0.025914,-0.027527,-0.008487,-0.021021,0.021417,-0.02836,-0.021897,0.020178,0.000154,-0.047695,0.0654,-0.026797,-0.006525,0.05396,0.05126,-0.017453,0.003999,-0.03688,0.021362,-0.002742,0.017187,0.035657,M
-0.027112,0.143204,-0.055688,-0.010717,0.009336,0.039563,0.077377,-0.044942,0.040809,0.006295,0.068252,-0.064672,0.026959,0.012341,-0.069903,0.101713,-0.087618,-0.018575,0.003012,0.017129,-0.058758,0.117314,0.004128,-0.007533,-0.011376,-0.030873,-0.048702,0.071848,0.070942,0.02515,M
0.022463,0.040233,-0.023961,-0.010503,0.000247,0.009337,-0.075932,0.046183,-0.009346,-0.005729,0.043367,-0.008333,0.015256,0.015148,0.004103,0.028031,-0.011203,-0.025499,0.005396,-0.010085,0.002067,-0.060445,-0.032752,0.003487,0.026863,-0.005146,0.00372,0.013934,-0.010913,0.039446,B
-0.020307,-0.022667,-0.019088,0.007856,-0.005044,-0.009543,-0.026269,0.015587,-0.009308,-0.011764,-0.016622,0.006411,-0.029121,0.027077,0.051978,0.019652,-0.019348,-0.004712,0.020075,0.012489,0.0089,-0.019367,-0.014519,0.01577,0.024137,0.013139,0.000913,-0.027809,0.041972,0.048379,B
0.011923,0.003194,-0.007705,0.00333,0.002448,0.022972,-0.06189,-0.018266,0.013541,-0.005228,-0.022337,0.018193,0.018141,-0.003745,0.009722,-0.024677,0.02597,-0.007238,-0.026448,0.027599,0.001923,0.006636,0.010687,0.005404,0.000489,0.026713,-0.001159,-0.00519,0.031255,-0.005746,B
-0.008891,0.058108,0.00768,-0.01491,0.04612,-0.006131,-0.022701,0.040152,-0.04718,0.052409,0.034469,-0.068064,-0.031739,-0.054964,0.028733,-0.047023,0.002209,-0.026427,0.011931,0.006793,0.025993,0.020288,-0.032939,0.020212,-0.00912,-0.048254,0.04376,0.07324,-0.004488,0.069844,M
0.014479,-0.044224,-0.00345,-0.04229,0.014563,0.003808,-0.003745,0.005551,0.028686,-0.001141,-0.007101,0.026446,0.019762,-0.00715,-0.014971,0.00273,-0.003736,-0.017478,0.01453,-0.011875,-0.004495,-0.03332,0.021548,-0.01884,0.004941,-0.004086,0.00339,0.01243,-0.034716,0.020878,B
-0.006861,-0.058642,0.001908,-0.035826,-0.015814,-0.028837,0.01416,-0.011894,-0.00504,-0.050613,-0.002488,-0.010901,-0.020732,-0.020941,0.042358,0.011364,0.017931,-0.00415,0.046561,0.004423,0.007347,0.013139,-0.019995,-0.033768,-0.006177,-0.041773,-0.011969,-0.016825,0.03746,0.04666,B
-0.016513,-0.019173,0.003473,0.009457,0.032289,0.010014,-0.087806,-0.041341,0.012663,0.02257,-0.025604,0.022125,0.009983,-0.01104,0.035899,0.026244,0.012643,-0.011026,0.001345,0.039931,0.025445,-0.022984,-0.021425,0.004405,-0.00902,0.000801,-0.013716,0.001615,0.028691,-0.009771,B
-0.034508,-0.099948,-0.020559,0.011117,-0.039493,-0.004679,-0.003785,0.044962,-0.022501,-0.009796,0.023696,0.010467,0.017378,0.002327,0.033173,0.062516,0.002245,0.001015,0.023598,-0.040347,-0.007443,0.011399,-0.00612,-0.006793,0.047577,0.00808,0.038245,-0.03926,-0.009184,-0.003642,B
0.003806,-0.008605,0.007114,0.050789,-0.011443,0.070167,0.063466,0.044779,0.017536,0.018581,0.023598,0.022933,0.020529,0.001393,-0.012506,0.017247,0.011502,-0.000787,-0.017118,-0.021225,-0.013844,-0.012439,-0.026968,-0.039506,-0.042513,-0.008686,0.000285,0.071125,-0.001856,-0.048733,B
0.01294,-0.052908,-0.014689,0.066443,-0.060887,-0.054806,-0.035152,0.000259,0.021783,0.051137,-0.023688,0.075129,0.019831,0.016774,-0.028355,-0.038881,-0.020467,-0.009396,0.044531,0.017226,-0.059428,-0.011207,0.017219,0.029677,0.010692,0.004246,0.048547,0.044271,-0.008898,-0.004795,M
-0.005761,-0.078302,-0.018002,-0.034492,-0.024388,-0.080067,-0.000857,0.049032,0.02923,-0.006865,0.048298,0.118292,-0.034445,-0.024046,-0.030934,0.013193,0.028261,0.027931,0.026736,0.020644,-0.083879,0.012849,-0.058432,0.024513,-0.026698,0.012511,-0.030846,-0.005421,-0.019965,-0.03821,M
0.022822,0.004163,-0.038641,-0.007702,0.037602,-0.002899,0.044286,-0.003796,0.01954,0.055241,-0.018762,0.010084,-0.053871,-0.028948,0.08175,0.031448,-0.013237,0.025669,-0.007807,0.012046,0.011236,0.042254,0.036483,-0.026744,0.047097,0.072227,0.051925,0.032157,0.034596,-0.033689,B
0.0215,0.016158,-0.028269,-0.023578,0.059893,0.017214,0.024475,-0.040162,0.028888,0.095123,0.00994,0.050953,-0.031778,-0.006993,0.060443,-0.019353,0.018698,-0.012787,-0.005236,0.01935,0.011803,0.052432,0.041649,-0.032081,0.007364,0.052648,0.035718,0.031773,0.039744,-0.099491,B
0.012365,0.029796,0.00992,0.003881,0.078305,-0.045876,-0.015105,-0.003396,0.058442,0.04827,0.00536,-0.038024,0.021555,0.008871,-0.010701,0.008338,-0.062872,-0.054312,-0.057804,-0.031187,0.007282,0.019657,-0.00303,-0.015999,-0.013796,0.049126,0.007018,-0.013103,-0.02696,-0.034409,M
0.017502,-0.000012,-0.020707,-0.047892,-0.006542,-0.013167,0.024849,0.039865,0.011952,-0.054903,-0.050172,0.04887,0.059473,-0.020935,-0.044266,-0.044275,0.041053,0.011959,-0.006451,0.014205,-0.022626,-0.033513,0.018438,0.017852,0.033503,0.003991,-0.028942,0.108641,0.016048,-0.006348,B
0.013085,-0.010721,0.02635,-0.008071,-0.004596,0.01958,-0.045243,0.012823,0.011081,0.022867,0.02857,0.005473,0.00686,-0.012909,-0.034816,0.01403,-0.058908,-0.021477,0.005951,0.023204,0.036491,0.013057,0.042889,0.006454,-0.004582,-0.018055,-0.014983,0.006368,-0.028238,-0.033024,B
-0.06323,0.015374,-0.078135,0.048133,-0.027645,0.027929,0.078735,-0.033172,0.004674,-0.052217,0.006788,0.026377,0.055021,-0.016556,-0.143056,0.037985,-0.025417,-0.050738,-0.028107,-0.107963,-0.073738,0.068582,-0.002188,-0.012148,0.024631,0.085782,-0.051879,-0.056335,0.083054,-0.047982,M
-0.029979,-0.01787,-0.03618,0.011494,0.024412,-0.079169,-0.025289,0.025901,-0.000529,-0.024896,-0.036265,-0.053287,0.078287,0.003885,-0.00656,0.014934,-0.025414,-0.108331,0.023767,-0.056024,0.053703,0.008812,0.019213,-0.033937,0.028436,-0.046087,0.062739,-0.025818,-0.041618,-0.027144,M
0.024052,0.050865,0.003415,0.025005,0.019468,0.031139,0.016025,-0.040057,0.01509,0.054524,0.030686,-0.032329,-0.053281,0.05066,-0.041762,-0.009954,-0.094269,0.069901,-0.00999,-0.011153,0.033654,-0.020194,0.030651,0.020008,0.002647,0.006414,0.020054,0.007724,-0.073616,-0.049111,B
-0.035344,0.119157,-0.040058,-0.052365,0.05605,-0.114519,-0.014884,-0.036955,0.013054,0.062853,0.172116,0.057166,-0.004017,-0.020603,0.018351,-0.004092,0.054066,-0.013364,0.119866,0.010043,0.020113,0.075715,-0.062028,-0.049049,-0.04457,0.033569,0.101936,0.109619,0.009059,-0.120463,M
0.021947,-0.009525,-0.001001,-0.011042,-0.022329,-0.012965,0.025333,0.011892,0.035487,-0.049357,0.01693,0.021471,-0.019386,-0.008262,0.0016,0.007704,-0.004871,-0.002778,0.02007,0.004215,0.016475,-0.025294,-0.006291,0.002617,-0.010219,0.008343,-0.009418,0.008324,0.035482,0.017124,B
0.031832,0.020165,-0.004443,-0.045919,0.019883,0.041664,0.021546,0.024063,0.002162,0.023148,-0.008926,0.002123,-0.006422,-0.033163,0.033325,0.004321,-0.009747,0.014271,-0.018008,-0.021799,0.019308,-0.0427,-0.002879,0.03434,0.020267,0.02997,-0.011026,-0.010745,0.015895,0.011896,B
0.023674,-0.013158,0.022072,0.097713,-0.057254,0.029137,0.070923,-0.002736,-0.001704,0.085085,-0.075865,0.011585,0.028128,-0.016157,-0.007285,-0.009728,-0.012697,-0.038382,-0.039293,0.008735,-0.00101,-0.013655,-0.051641,-0.03832,0.024234,0.032729,0.082105,-0.0985,-0.102358,0.037102,B
0.044593,0.009362,0.013489,-0.013955,0.019567,-0.003519,0.008073,-0.002012,0.016013,-0.001424,0.015051,0.036001,-0.018502,0.038514,0.057126,0.050759,0.014525,-0.00734,0.031568,-0.010504,-0.020479,-0.002464,0.027859,-0.045528,-0.011964,0.013582,0.038366,0.002579,0.054679,-0.039455,B
0.022994,0.033139,0.076948,-0.060937,-0.017692,-0.127574,-0.01105,0.042664,-0.053554,0.097433,-0.027038,0.00885,0.000927,0.008967,-0.029833,0.00773,-0.081477,-0.015089,0.015953,0.042924,0.035022,0.030428,-0.038601,0.031793,-0.022993,-0.04432,-0.054503,0.000907,0.000843,-0.057013,M
0.009322,-0.02681,0.080538,-0.046619,0.015845,0.042159,0.026695,-0.017287,0.034983,-0.032823,-0.029558,-0.034424,0.0273,0.040066,-0.045432,-0.093696,-0.001149,0.01157,-0.035679,0.045022,0.003341,0.046631,-0.028648,-0.004069,0.025862,-0.032301,-0.049062,0.007639,-0.036464,-0.015263,B
0.047438,-0.008051,0.023204,-0.016446,0.007416,0.071789,0.056907,0.03326,-0.011739,0.014945,-0.039107,-0.028812,-0.021426,0.009151,-0.056971,0.005269,-0.061759,0.032396,-0.030653,-0.013648,0.022199,-0.025893,0.01479,0.030896,-0.002282,-0.006343,0.010868,-0.004225,-0.023118,0.020261,B
