@relation letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N500-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
0.006944,0.006694,0.003743,0.001761,-0.00429,0.000483,-0.000614,-0.012186,0.008889,-0.014635,0.001554,0.00107,-0.003533,-0.011603,0.002093,-0.004716,N
0.004792,-0.001713,-0.004286,-0.002125,-0.003567,0.001659,0.010909,-0.003372,-0.000715,-0.002835,-0.008583,0.005187,-0.001981,-0.005757,-0.003929,-0.001401,Q
-0.005403,-0.010084,-0.000511,-0.006778,0.003338,0.005697,0.003746,0.002873,0.000405,0.000694,0.001671,-0.00292,-0.001365,0.004772,-0.008615,-0.00007,P
-0.000035,0.003269,-0.005227,-0.00749,0.002711,0.018353,-0.00442,0.008526,0.003908,-0.005624,-0.009251,-0.007044,-0.002097,0.013079,0.002163,-0.003825,B
-0.013973,-0.003123,-0.000433,-0.000375,-0.004234,-0.000627,-0.00614,-0.003662,-0.005635,0.002321,-0.003252,0.008571,-0.00552,0.002129,-0.007219,0.002848,Z
0.006774,0.004166,0.008449,0.001347,-0.003766,0.004728,-0.000798,-0.001916,0.00859,-0.004623,0.00776,-0.003441,-0.002137,-0.001892,0.007749,-0.001334,N
0.004476,0.000052,-0.010812,0.003508,-0.000546,-0.00732,0.004594,0.006638,0.001061,0.004326,-0.001988,0.002541,-0.000681,-0.007301,-0.00382,-0.009069,B
-0.007491,-0.002366,-0.008076,-0.013295,0.004421,0.00653,0.001998,0.006008,-0.011707,-0.008528,-0.016692,-0.0007,-0.002162,0.001775,0.004019,0.006345,L
-0.002437,0.008167,-0.00037,0.003961,0.000981,-0.00956,-0.00421,0.002801,0.004919,-0.007846,0.004652,0.0127,-0.008196,-0.009306,-0.000701,0.001748,T
-0.003905,0.001463,0.000344,-0.007331,-0.004377,-0.003192,-0.005622,0.001365,-0.000965,-0.001879,0.004572,-0.00266,0.005011,-0.012648,0.003198,-0.001132,G
0.009118,0.005012,-0.001441,0.008252,-0.001798,-0.006128,0.004182,-0.003614,0.004608,-0.000587,0.012007,0.000001,-0.001689,0.002982,0.004624,-0.006905,N
-0.011446,-0.006586,0.001553,-0.007996,0.012782,-0.004525,-0.007228,0.000915,0.011698,-0.010949,0.000247,0.002685,-0.002039,0.005579,0.006,0.001224,V
0.000994,0.007481,0.004302,0.000049,-0.001269,-0.002526,0.003068,-0.004143,0.007694,-0.005712,0.00531,0.000666,0.001444,-0.004798,0.00516,-0.0051,N
-0.001121,-0.008523,0.007603,0.007229,-0.003933,0.00278,-0.006985,-0.007298,0.005643,0.007168,-0.011567,-0.006961,-0.007077,0.005176,-0.007197,-0.006795,R
0.000965,0.008612,-0.000086,-0.005241,0.001748,0.00278,-0.000307,-0.004114,-0.015394,-0.001963,-0.013305,-0.013705,-0.007945,-0.002236,0.004445,-0.001017,A
0.001356,-0.000574,-0.011245,0.005595,0.001985,-0.006546,0.002243,0.000989,0.000494,-0.003309,-0.000858,-0.000205,0.001256,0.000542,-0.007695,-0.007568,B
-0.001677,-0.001485,-0.006816,-0.000288,0.000948,-0.006968,0.000355,0.003022,-0.005951,-0.00131,0.003618,-0.001985,0.007633,-0.003582,-0.002747,-0.00822,G
0.004179,0.002619,0.004507,-0.012585,0.010312,-0.002994,0.00087,0.004489,0.013068,0.013067,-0.003881,-0.00505,-0.012215,-0.010479,-0.006501,-0.000111,P
0.021901,0.001667,-0.010613,-0.003862,0.007936,0.012987,-0.010656,0.005589,0.001177,0.006644,0.016201,-0.013043,-0.020547,0.024699,-0.003991,0.004313,J
0.015373,-0.006837,0.006643,0.000736,-0.006935,-0.011598,-0.009089,-0.00457,0.001471,0.006955,0.00473,-0.020844,-0.00837,0.00652,0.012566,-0.004201,A
0.003169,0.004262,-0.000391,-0.003111,-0.003209,-0.004891,-0.007456,0.004768,-0.007257,-0.000171,-0.003847,0.003648,-0.006569,-0.005549,-0.00368,-0.002866,S
0.008691,0.003131,-0.004649,-0.000944,0.007867,-0.006681,0.01096,0.000242,0.002013,0.003016,0.003454,-0.005477,0.006897,-0.002767,0.00991,-0.011302,N
-0.017352,0.001313,0.0033,0.004692,-0.001486,-0.000156,0.004325,-0.012187,0.000903,0.001379,0.003524,-0.003045,-0.003891,-0.000725,-0.002899,0.001687,D
0.004177,-0.005382,-0.002408,0.003953,0.002725,0.001316,-0.002457,0.000721,-0.012842,-0.004701,-0.003082,-0.015615,-0.004057,0.005661,-0.003583,-0.006224,H
-0.000714,0.000799,-0.005269,-0.004551,0.006271,-0.006419,-0.005923,-0.000927,0.001817,-0.007402,0.006707,0.015684,-0.006301,-0.003178,0.000504,0.009817,Y
-0.009115,0.002726,-0.0052,-0.003109,-0.005234,0.0096,-0.006867,-0.000861,-0.001382,-0.006495,-0.008777,0.009885,-0.002095,0.00532,0.005191,0.00731,Z
-0.003374,-0.013764,-0.004947,0.001595,0.003083,0.010229,0.007223,-0.004211,-0.020109,-0.001139,0.027955,-0.017454,-0.008832,0.002822,-0.011473,0.0093,Y
-0.00277,0.003007,0.006221,-0.001049,-0.005166,-0.000637,-0.010529,0.003064,-0.002893,-0.000848,-0.004281,-0.006935,-0.000433,0.004873,-0.003668,-0.007719,K
0.007793,0.001647,-0.007956,0.001967,-0.000958,-0.00366,0.000427,0.001182,-0.001556,-0.003655,-0.000626,0.00056,0.004254,-0.005278,0.00032,-0.011041,Q
-0.002654,0.004467,-0.00475,-0.021158,-0.009037,-0.019451,-0.005257,-0.00795,0.013721,0.004062,0.008913,-0.017365,0.022847,0.00067,-0.002382,0.012603,L
-0.003176,0.005322,-0.000403,0.002748,-0.004954,0.010389,-0.007635,-0.005919,0.008319,0.0083,-0.002767,-0.000619,-0.006197,0.005508,-0.002909,-0.002459,S
0.004483,0.003558,-0.000604,0.002047,-0.015779,-0.001169,0.007694,0.000993,0.000595,0.002978,0.004028,0.00112,-0.004861,-0.004959,0.003326,0.001717,D
0.009316,-0.008017,0.003134,-0.00304,-0.004857,-0.021193,-0.006332,-0.001883,-0.002559,0.005088,-0.004267,-0.015531,-0.007392,0.003813,0.01399,-0.007444,A
-0.001564,0.005798,-0.000871,0.004497,0.000473,-0.006381,-0.000355,0.004496,-0.00568,-0.001662,-0.007201,-0.001602,-0.004542,0.002441,-0.006324,-0.006963,B
0.009487,0.000798,-0.000071,0.006394,-0.00616,0.001317,0.000774,-0.005995,-0.00646,0.001802,-0.01249,-0.013572,-0.006305,0.003843,0.009891,0.005939,A
-0.002378,0.006222,0.006597,0.00174,-0.007517,-0.003339,-0.005191,0.004457,-0.0037,0.002129,-0.0072,0.00807,-0.003902,-0.000969,-0.010371,-0.007314,E
-0.003549,-0.003908,0.000525,-0.007763,0.003096,0.003983,-0.005625,0.002493,-0.006205,0.005042,-0.000784,0.001412,-0.000593,-0.001014,-0.002057,-0.000748,G
0.005678,-0.009603,-0.003106,-0.003567,-0.014539,0.004318,-0.01485,0.006462,-0.010402,0.014508,0.012761,0.009661,0.007405,-0.003195,0.004874,-0.001397,E
0.006029,0.006204,-0.001987,-0.002822,0.00147,0.000567,-0.002445,0.007597,0.009676,0.00262,-0.006922,0.004116,-0.015435,0.003107,0.003954,0.004881,F
-0.017591,-0.007601,0.001912,-0.005559,0.011895,0.001758,0.012437,-0.016715,0.005297,0.016863,0.007062,-0.002288,-0.000584,-0.008551,0.015823,-0.004145,H
-0.008873,-0.013776,-0.001035,0.000944,0.014758,-0.003553,-0.005782,-0.002955,0.00636,-0.003387,0.003963,0.006604,0.003145,0.011364,0.005781,0.010971,V
-0.004261,0.005259,-0.008547,0.002083,0.008348,-0.013292,0.007236,0.006138,0.006824,0.001283,-0.002364,0.005492,-0.002293,0.002036,-0.005314,0.005145,P
-0.000906,0.001722,-0.000031,0.003053,-0.004236,0.001926,-0.002293,-0.009954,-0.009932,0.001563,-0.010695,-0.014157,-0.008386,-0.002742,0.011216,0.005031,A
0.001782,-0.000654,0.008759,0.008777,0.001536,0.001689,-0.00159,-0.003508,0.003285,-0.00225,-0.003381,0.004481,0.012898,-0.009946,-0.001432,-0.001822,U
0.001352,-0.010217,0.013445,0.001023,0.001855,-0.006271,-0.000165,0.000618,0.001701,0.002197,-0.004502,0.011303,0.002277,0.011991,0.00112,-0.003244,N
0.008893,-0.007839,0.016825,-0.00595,-0.004673,-0.000284,0.00312,-0.003251,0.000195,-0.002278,-0.008393,0.01313,0.000457,0.013248,-0.002466,-0.000414,N
0.010099,0.001463,0.009293,-0.002134,-0.003812,-0.003053,-0.005615,-0.001507,0.000841,0.007639,-0.010081,-0.023286,-0.011436,-0.003495,0.01268,0.005566,A
0.005607,-0.004662,-0.001015,-0.006466,-0.005076,0.00003,0.001064,0.015113,-0.00726,0.0014,0.004556,-0.007054,0.003109,0.005205,-0.003536,0.001252,C
-0.002456,-0.007058,-0.000694,-0.001427,0.015051,-0.000438,-0.003244,0.002505,0.002605,0.000404,0.006885,0.006817,0.004375,0.014023,0.00138,0.011861,V
-0.002705,0.000378,-0.004689,0.002567,-0.003839,0.003092,-0.001432,0.003579,0.000947,0.002692,0.000314,0.00171,0.005671,-0.003728,-0.005196,-0.005153,E
0.001587,0.01172,0.002025,0.002187,0.006538,-0.007099,-0.001441,0.002707,0.001816,0.003401,0.002573,0.002365,-0.008375,0.006316,-0.004327,0.000203,F
-0.003677,-0.00295,-0.009086,-0.006335,0.004729,0.002585,-0.001171,0.016731,0.001902,-0.003514,-0.007949,-0.000175,-0.006179,0.003754,0.003634,-0.000887,E
-0.000264,0.000205,-0.004832,-0.008113,-0.009483,0.00677,-0.006102,0.012969,-0.004826,0.0123,0.002818,0.005882,0.013534,-0.004371,0.000974,0.005351,E
-0.009208,0.00625,-0.006716,-0.005555,0.001836,0.011723,-0.003147,0.008979,0.000495,-0.003423,-0.009968,-0.005896,-0.001312,0.003788,-0.008048,-0.001063,Q
-0.005242,-0.002001,0.008651,-0.002569,-0.000704,0.009287,-0.008165,0.008614,-0.008531,0.008136,0.004867,0.000984,0.009678,-0.009261,0.005111,-0.00424,C
0.002796,-0.002506,0.004447,0.007892,-0.008143,0.00913,-0.009012,0.00392,0.004185,0.010941,-0.003378,0.003344,0.015391,-0.007699,0.005334,-0.003233,C
0.006315,-0.000972,0.00174,0.003658,-0.004323,0.003345,0.004243,-0.006995,0.001642,0.004012,-0.001977,0.001553,-0.005758,-0.001383,-0.000494,0.010506,J
-0.00329,-0.010095,-0.005937,-0.000596,0.003857,0.006348,-0.00205,-0.003223,0.004887,-0.004663,-0.00869,-0.006733,-0.003876,-0.008818,-0.018393,-0.00245,B
-0.008486,0.003489,-0.00122,0.000237,-0.000095,-0.001565,0.003182,-0.011279,-0.000825,-0.005928,0.001835,0.004207,0.003154,-0.009411,-0.006969,-0.000362,H
0.005472,-0.007743,0.001857,-0.000542,0.009522,-0.00076,0.006468,-0.000544,-0.00559,0.004879,0.018428,-0.013505,-0.018476,0.001873,-0.009154,0.002406,P
0.007244,0.010018,-0.002613,0.008695,-0.001044,0.012238,-0.009408,-0.000729,0.004061,0.001783,0.00691,-0.013675,0.004136,0.005806,-0.003427,0.022537,I
0.001343,-0.000064,0.026051,0.007344,0.000624,-0.001915,0.00177,0.008825,-0.00071,-0.014017,0.007999,-0.012958,-0.001718,-0.011937,0.005662,-0.006107,W
-0.011301,-0.01663,-0.002656,-0.008858,-0.004082,-0.001864,0.008964,-0.004947,-0.011617,-0.000299,-0.00096,0.002262,-0.00114,-0.001103,0.000392,0.00208,G
-0.003202,0.008881,0.003849,0.005686,0.000503,-0.007611,0.002469,0.003238,0.000417,0.004066,-0.010267,-0.007651,-0.000719,0.003271,-0.003571,-0.009058,R
0.007474,0.003247,0.002907,-0.000876,-0.014337,0.00991,0.023923,-0.003435,-0.001647,-0.007316,0.007604,0.004878,-0.005053,-0.012087,0.009057,0.01192,W
0.010287,0.007294,0.01976,-0.004369,0.000513,0.003807,0.002758,0.009399,-0.001354,-0.004916,0.008722,-0.008131,0.00239,0.002341,-0.002031,0.00491,W
-0.002731,0.003545,-0.007646,-0.005841,0.010306,0.014708,-0.007382,0.008522,0.011107,0.002035,-0.013225,-0.008467,-0.009897,0.010751,0.007974,-0.002876,I
0.001577,-0.003933,0.007852,-0.002336,-0.008268,0.011349,-0.019427,0.001899,-0.000462,0.011383,0.001751,0.001958,0.01109,-0.006013,0.006653,-0.003765,C
-0.004845,-0.001291,0.003316,0.002214,-0.011487,0.000676,-0.001483,-0.005526,0.012453,0.001261,-0.01192,0.013634,-0.004192,0.01007,0.007827,0.00423,X
0.003653,-0.001063,-0.00546,-0.006402,-0.00166,-0.000974,-0.003925,0.006454,0.014167,-0.000497,-0.008695,0.008645,-0.016985,-0.000046,0.014982,0.01194,F
0.011104,-0.00593,0.010602,0.004642,0.016261,-0.001286,-0.005782,0.00036,-0.005242,-0.006093,-0.012572,-0.004979,0.003267,-0.008969,-0.002354,0.017586,Y
0.002188,-0.002389,0.008414,0.023857,0.003569,-0.000386,-0.005594,0.0003,0.00374,-0.008353,-0.005048,-0.002191,0.011637,-0.011442,-0.001122,0.008148,Y
-0.005845,-0.02224,0.007938,0.005896,0.00491,0.003828,-0.005008,0.009318,-0.012559,-0.002986,0.021023,-0.016371,-0.001512,-0.002651,-0.004736,-0.006026,Q
0.006744,0.013814,-0.002503,0.003933,0.008551,0.009601,-0.000866,-0.000414,0.005749,0.006924,0.003546,-0.015911,0.005734,0.001745,0.005897,0.019297,I
0.004069,-0.00159,0.007711,0.001071,0.011087,-0.012521,0.000018,0.012674,-0.001338,-0.007148,0.001492,0.001509,-0.000086,-0.001851,0.000972,0.000122,V
-0.000706,-0.005162,0.000651,-0.004454,-0.001436,-0.014171,0.00006,-0.004212,-0.002109,0.003562,-0.003831,-0.016787,-0.003052,0.006725,0.012929,0.007116,A
0.008315,-0.001211,-0.009043,-0.006246,-0.006073,-0.019109,0.000436,-0.002824,-0.014768,-0.006021,-0.005404,-0.010193,-0.002839,0.003586,0.004146,0.002405,A
-0.016186,0.00617,-0.008166,-0.004242,0.006884,0.006249,-0.010741,0.000933,-0.002037,-0.011119,-0.010334,-0.019271,0.003077,0.010171,0.002573,0.004892,S
0.005912,-0.004283,0.012104,0.00771,0.013263,-0.005396,-0.00276,0.002266,0.001349,0.000264,-0.011654,0.001425,0.000513,-0.003227,-0.002937,0.010202,Y
-0.005248,0.00109,-0.00027,-0.007362,0.005077,-0.005776,0.002885,-0.006646,0.001887,-0.000437,0.001051,0.001456,-0.007054,-0.008657,-0.011496,0.002911,P
0.006616,-0.011009,0.002068,0.006127,0.009527,-0.004764,0.001469,0.006221,0.000272,-0.000105,-0.009946,0.002882,-0.000229,0.00081,0.001878,0.007749,V
-0.005063,0.003247,0.010482,-0.001412,0.006719,-0.002868,-0.003541,-0.004326,0.004062,0.003261,0.002594,-0.000672,-0.01493,0.002383,-0.007038,0.006698,F
-0.003126,-0.003003,0.007563,-0.010499,-0.004712,0.001976,0.00322,0.003067,-0.012548,0.000505,0.000287,-0.001113,0.005181,0.007935,-0.000918,-0.002346,C
-0.013039,0.013398,-0.004515,-0.00156,0.009981,0.011086,-0.00884,0.00542,0.001996,-0.007648,-0.008012,-0.01342,-0.002033,0.003387,0.001231,-0.000095,I
0.002363,-0.018433,-0.003478,-0.000027,0.001404,0.007727,-0.003406,-0.011327,-0.009073,0.00662,0.007423,-0.00893,-0.001503,-0.001342,-0.003884,0.000389,Q
-0.002188,-0.002508,0.005122,-0.00233,-0.004577,-0.003871,0.001229,-0.002861,-0.005078,0.003207,0.000855,0.009979,-0.001222,0.002679,0.000687,0.004954,H
0.005351,-0.000594,-0.012724,0.000235,0.000819,-0.008962,0.005582,0.006068,-0.001843,0.002908,-0.00386,0.001759,-0.00088,-0.007068,-0.004124,-0.007545,B
0.009534,0.015421,0.002062,0.001504,-0.00235,-0.004227,0.007202,0.002309,0.004926,-0.003599,0.00584,-0.002612,0.000076,-0.007257,0.004723,-0.001251,N
-0.001969,-0.003624,0.020346,-0.011561,0.008935,0.001368,-0.006339,-0.000756,-0.000321,-0.00331,-0.015094,0.00921,0.000432,0.008487,0.000061,-0.003255,N
-0.011387,-0.011435,-0.008037,0.008262,-0.006967,0.003766,-0.000212,-0.000553,0.004932,0.005271,-0.002222,-0.00216,-0.001063,-0.012682,-0.000645,0.009403,S
0.001561,0.00033,-0.001532,-0.006648,-0.010894,0.008809,-0.008077,0.014007,-0.001591,0.015661,0.004886,0.001974,0.010663,-0.004657,0.003422,0.005288,E
0.002488,-0.002804,-0.003168,-0.002306,-0.013179,0.000112,0.013079,0.002495,-0.00755,-0.007359,0.010666,0.004356,-0.009693,-0.008249,0.00451,-0.001684,B
0.012172,-0.000293,-0.00033,0.003926,-0.001844,0.011063,0.01154,-0.006966,-0.011456,0.000704,0.027675,-0.0138,-0.016539,0.007614,-0.002732,0.006781,P
-0.009719,-0.002489,0.00939,-0.001157,-0.001365,-0.00477,-0.011202,-0.005409,-0.00075,-0.004559,-0.00541,-0.006285,-0.010943,-0.001985,-0.004239,-0.017727,H
-0.003254,0.000915,-0.006081,0.003674,0.00029,-0.007626,0.00433,-0.003045,0.001094,-0.000813,-0.002528,0.004996,0.002035,-0.008592,0.004251,-0.007564,O
-0.004778,0.001299,-0.000775,0.000339,-0.008449,0.005138,0.012996,0.005562,0.001017,-0.005579,0.008646,0.002512,-0.002616,-0.005738,0.003591,-0.004714,M
0.011417,0.00355,-0.00822,-0.00115,0.00828,-0.002391,0.016447,-0.004258,-0.000234,0.000809,-0.000761,0.005404,0.00766,0.009002,0.006108,-0.012275,M
-0.000666,-0.014003,0.000589,-0.004954,-0.006815,-0.003691,0.009307,0.010331,-0.009079,0.001359,-0.008169,0.000119,-0.002334,-0.004027,0.004338,-0.002257,G
-0.000227,0.01,-0.005749,0.010136,-0.000155,0.000522,-0.002222,0.001587,0.001455,0.000918,0.006411,-0.006958,0.008356,0.005054,-0.001472,0.011392,I
0.012216,0.002814,0.00105,-0.003231,0.008172,0.01317,0.011444,-0.010348,0.008948,0.000849,-0.002404,0.006245,0.006858,0.006329,0.007254,-0.008775,M
0.012958,-0.004435,0.00589,-0.008301,0.005344,-0.002206,-0.001218,0.003371,0.008445,0.018151,-0.006322,0.00788,-0.008558,0.002083,-0.001557,0.016317,F
-0.004744,0.007409,0.001855,0.004843,0.002289,-0.001022,-0.008309,-0.00591,-0.003254,0.004184,0.003877,0.000846,-0.006964,0.009698,0.000241,0.009874,I
-0.003709,0.003013,-0.007074,-0.006347,0.006918,0.010609,0.00122,0.016927,0.003457,-0.00401,-0.012336,-0.007728,-0.002306,0.000607,-0.000952,0.006597,E
0.00746,0.000738,0.008984,-0.004268,0.005918,0.000181,0.004346,0.003208,0.007961,0.022875,0.000718,0.005915,-0.008571,0.006314,-0.003378,0.019846,F
0.00022,0.010796,-0.0067,0.001961,0.008444,-0.005863,0.005369,0.005787,0.006091,-0.00307,0.001456,0.005663,-0.003619,-0.004267,-0.004494,0.004527,F
-0.010308,-0.014014,-0.001253,-0.006502,-0.001123,0.000185,-0.000164,0.002777,-0.001061,-0.003524,0.00132,-0.001039,0.002955,0.004812,-0.004545,-0.003739,P
0.003965,-0.005114,0.00118,-0.006019,-0.002904,0.005197,0.008621,0.006601,-0.000384,0.000868,-0.008587,-0.006854,-0.003444,-0.002255,-0.00868,0.004794,E
0.003688,0.002829,-0.006446,-0.001123,-0.00118,-0.020481,0.004854,0.003022,-0.007401,-0.002662,-0.006503,-0.011292,0.00214,0.005141,0.0092,-0.003292,A
-0.007057,0.002087,0.004208,0.00557,-0.003883,0.002629,-0.008411,-0.003671,0.003995,0.009122,-0.007684,-0.002691,-0.003254,0.005651,-0.004065,-0.014626,S
0.006207,-0.012758,0.007339,-0.005398,-0.017151,-0.002711,0.010486,-0.010543,0.005465,-0.00343,-0.02722,0.010676,0.010028,0.025917,0.014433,-0.001579,M
0.002762,-0.005641,0.009584,-0.008207,-0.012289,-0.002145,0.004438,-0.000964,-0.01095,0.005947,-0.005098,0.02851,0.003426,0.002753,-0.000924,0.009192,K
-0.01371,-0.003793,0.003963,0.001894,-0.000832,-0.000376,-0.004206,-0.009209,-0.000235,-0.004257,-0.001423,-0.001893,-0.008109,0.00763,-0.003962,-0.002186,P
0.006152,0.008557,-0.004254,-0.004601,0.01707,0.010684,0.007009,-0.01304,-0.00436,-0.004111,-0.007124,0.010149,0.014817,-0.016925,-0.007231,-0.001805,U
-0.007174,-0.008943,-0.008294,-0.001189,0.009554,0.012289,-0.002627,0.015983,0.007047,-0.001504,-0.00567,-0.006962,0.000196,0.008679,0.003711,0.00699,C
-0.003279,0.007837,-0.003588,0.004348,0.002741,-0.005881,-0.007955,-0.002516,0.008096,-0.003284,0.008591,0.014776,-0.008,-0.001112,0.001701,0.006484,T
-0.005636,0.005506,-0.00789,0.000469,-0.001443,0.00202,-0.008872,0.004638,0.00582,-0.003896,-0.003047,0.010846,-0.00957,0.001074,0.013816,-0.005419,T
-0.003234,0.003726,0.003261,-0.004578,-0.003197,-0.001346,0.002638,0.00175,-0.001776,0.0038,0.007021,0.005064,0.000994,-0.002492,0.003479,0.002058,U
0.000371,0.003837,-0.005486,0.004557,-0.004671,-0.00205,-0.000294,0.010198,0.001691,-0.001662,0.00507,0.000168,0.013647,0.005249,0.000098,-0.007393,K
0.001956,-0.002141,0.000568,0.004616,-0.01087,0.003183,-0.001639,-0.002005,0.00314,-0.0028,0.000273,-0.001602,0.003203,-0.006028,-0.004396,0.007558,X
0.012888,0.000828,0.000966,-0.004476,0.007192,0.001937,0.006943,-0.009563,0.001978,0.007733,0.008863,-0.006203,0.002349,-0.006017,0.006474,-0.013598,N
-0.008667,0.000193,0.00744,-0.001793,0.006173,-0.001524,0.007708,-0.003716,0.014398,0.018383,0.002233,-0.004458,-0.001115,-0.013564,0.020606,-0.016886,H
-0.012093,-0.015212,0.000413,-0.004672,0.014146,-0.006918,-0.002099,-0.000028,0.002543,0.00134,0.007017,0.007006,0.003491,0.017479,0.004554,0.014856,V
-0.008509,0.001158,-0.003385,0.003744,0.00009,-0.005876,0.003934,-0.000587,-0.001025,-0.002239,-0.006719,0.001797,-0.000132,0.000157,-0.011791,-0.001681,B
0.001697,-0.000821,-0.017364,0.010494,-0.001123,-0.010775,0.003273,0.009631,0.001492,-0.005172,-0.005198,-0.001164,0.00583,-0.004546,-0.00005,0.00021,S
0.012424,-0.003588,-0.000435,0.004393,-0.005613,-0.002944,0.002507,0.004159,-0.002055,0.001837,0.005352,0.000733,-0.012905,-0.00756,0.002553,0.001715,F
-0.002478,-0.003227,0.004097,0.005546,-0.003366,0.004046,0.00267,0.001296,0.004308,0.010826,-0.007773,-0.00289,0.003885,0.006848,-0.008546,-0.004443,R
-0.003063,0.005504,-0.016422,0.009572,-0.007292,-0.002397,-0.006247,0.007959,0.000741,-0.002784,0.006073,0.008508,0.006187,0.000907,-0.006433,-0.006962,Z
0.003724,-0.002818,-0.012678,-0.022769,-0.007132,-0.023572,-0.013206,-0.01618,0.009689,0.000003,0.015868,-0.014315,0.018731,0.00569,-0.003837,0.004896,L
-0.003805,0.008703,-0.006663,-0.00141,0.002308,0.002007,-0.006373,0.009487,0.006898,-0.009298,0.001378,-0.001258,-0.002777,-0.000168,0.002787,0.005274,F
0.013836,0.003492,0.003971,0.000806,0.005353,-0.007473,0.0073,0.006765,-0.00277,-0.010001,0.002605,-0.00422,0.005232,0.008668,0.003838,-0.010178,W
-0.007365,-0.004955,0.001113,0.004344,0.000835,-0.001704,0.006065,-0.018501,-0.004386,-0.003876,0.007265,-0.001599,0.00299,0.00214,-0.000693,0.008678,U
0.00323,-0.000821,-0.003849,-0.00457,0.002953,0.006244,-0.001681,0.002856,-0.0166,0.002902,0.007081,-0.010547,-0.004292,-0.00096,0.002913,-0.002996,Q
0.015929,0.005968,0.003845,-0.001176,0.005702,0.012113,0.018521,-0.009109,0.00717,0.005156,-0.006719,0.004594,0.006591,0.007221,0.002285,-0.00507,M
-0.009148,0.004062,0.007173,0.001752,-0.003392,-0.001549,-0.004661,-0.012675,0.004082,-0.001398,-0.004986,0.001908,-0.006344,-0.006248,-0.007092,-0.008066,D
0.002053,0.002001,0.00867,-0.015613,0.008802,-0.001504,0.002271,0.009533,-0.002518,0.000305,0.012451,0.004304,0.00342,0.014017,-0.002401,0.008584,W
-0.007343,-0.003496,-0.007871,0.001293,0.004197,0.008831,0.004189,-0.005498,0.004113,0.004072,-0.000174,-0.00517,-0.001292,-0.002583,-0.013287,0.004695,B
0.00067,0.006894,0.006447,-0.004752,0.00481,-0.011781,-0.001118,0.003795,0.000093,-0.000146,0.000459,0.011771,-0.00757,-0.007433,-0.007061,0.002835,Y
0.003719,0.004158,-0.005003,0.00056,0.005773,-0.009398,0.001884,0.002061,-0.000506,0.000611,0.008272,0.006729,-0.00581,-0.001033,-0.006948,0.001082,F
-0.006723,-0.000651,-0.008001,0.004058,-0.005172,-0.005588,0.003309,0.016864,-0.003774,0.011093,0.003713,0.00341,0.011622,-0.000691,0.001874,-0.005547,E
0.005008,-0.002667,0.010904,-0.004406,-0.01102,0.010392,0.000285,0.003896,-0.005214,0.005313,0.001634,0.001719,0.002415,-0.008987,0.010439,-0.007787,C
0.006575,0.001718,0.001364,-0.001105,-0.007695,0.002783,0.010763,0.005908,0.001349,-0.006478,-0.005651,-0.004199,0.005771,0.007307,-0.01038,-0.00016,K
-0.002353,0.006386,-0.000161,-0.002508,-0.006627,-0.003412,-0.003205,-0.010973,-0.002839,0.003556,-0.007723,-0.007497,0.001828,0.000467,-0.000005,0.006694,L
-0.004713,0.00096,-0.0067,-0.003118,0.002785,0.020743,-0.000521,0.008692,0.012472,-0.003143,-0.013028,-0.004797,0.001066,0.013256,0.008819,-0.001741,B
-0.000383,-0.000711,0.000392,-0.006619,-0.014531,0.008343,-0.010141,0.014387,-0.00168,0.014792,0.003113,0.006124,0.011362,-0.008634,0.009626,0.00469,E
-0.00058,0.004165,-0.001731,-0.001375,0.004583,-0.004984,0.005978,0.000342,-0.003628,0.005547,-0.001051,-0.001374,0.000227,-0.000583,0.001432,-0.002377,O
-0.004751,-0.005577,0.003494,0.00044,-0.003943,0.000596,-0.001377,-0.018801,-0.005314,-0.005862,-0.025456,0.002449,-0.007778,0.012728,0.019879,-0.015028,M
-0.004757,-0.013891,0.012503,0.004046,0.003918,-0.003594,-0.010619,-0.0063,-0.006036,-0.00985,-0.005456,0.004269,0.008947,-0.007618,-0.007394,0.012333,Y
0.000456,-0.011452,0.003344,0.042231,0.004102,-0.000814,-0.002437,-0.002756,0.00586,0.001854,0.003737,0.00088,0.009198,-0.000884,0.011169,0.00492,T
0.000424,0.006977,0.006022,-0.008818,0.001885,0.004845,-0.008054,0.00666,-0.008293,0.004552,0.003312,0.009875,0.001016,-0.004982,0.001054,-0.003899,C
0.015538,-0.002404,0.008475,0.008456,0.007042,0.000085,-0.001815,-0.001882,-0.005614,-0.019556,-0.00063,-0.005209,0.001466,-0.002715,0.007671,-0.014984,W
