Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,class
-0.004829,-0.000103,-0.005228,-0.003184,-0.005179,-0.009901,-0.002276,0.00654,0.000285,-0.000554,-0.002968,0.000977,0.00033,-0.012345,0.002499,0.004664,D
-0.006396,-0.000933,-0.003926,0.001037,-0.002375,-0.015074,-0.005993,0.000737,-0.00105,0.011857,0.00427,0.002434,0.00313,0.015422,-0.000999,-0.003897,K
-0.009783,-0.00028,0.002013,0.002867,0.00271,-0.002952,-0.002658,-0.011734,-0.005222,-0.009254,-0.004163,0.00968,0.008517,0.003159,0.016813,0.000248,A
-0.004174,0.005372,0.003704,-0.007438,0.005946,-0.001254,-0.007251,-0.008906,0.001788,-0.010161,-0.004628,-0.001885,0.000194,0.005073,0.012145,-0.006107,H
0.011277,0.001506,0.002942,0.004007,-0.003194,0.013402,-0.00507,0.004397,-0.004549,-0.007605,-0.007395,0.009435,-0.001148,0.00444,-0.004106,-0.00217,J
-0.000289,-0.004853,-0.002733,0.006755,-0.008784,0.002304,-0.009471,0.002099,0.0088,-0.004771,0.005829,0.004634,0.004635,0.000243,-0.010896,0.000321,I
0.00391,-0.00232,0.010272,-0.001694,0.004972,0.002896,0.002347,0.002961,-0.00253,-0.001421,-0.005755,-0.004825,0.014492,-0.008693,-0.001071,0.001055,U
0.010829,-0.002892,-0.006843,0.00689,-0.002565,0.004921,0.000895,-0.001411,-0.002517,-0.006024,0.010047,-0.001152,0.002549,-0.008068,0.005065,0.001944,T
-0.000818,0.003115,-0.001746,0.004697,0.007875,-0.001883,-0.007277,0.005671,0.001783,0.01128,-0.000908,-0.00798,-0.001241,-0.004255,0.001031,0.00506,B
0.01183,0.001022,-0.010443,0.003411,-0.003419,-0.000822,0.005825,0.007319,-0.00278,0.000296,0.003105,-0.00422,-0.007944,0.009582,-0.000897,0.003096,V
0.00408,0.000088,-0.007245,0.005642,-0.014296,-0.002281,0.008162,0.009724,0.002803,-0.006462,0.002014,-0.00692,-0.007403,0.007717,-0.001162,-0.00851,W
0.002815,-0.001089,0.001412,0.006925,-0.006312,0.006361,-0.004207,0.00753,0.01293,-0.008354,-0.00157,0.004202,0.004983,0.000324,-0.009293,0.002817,I
0.0079,-0.009104,0.002136,-0.004147,0.007473,-0.011372,-0.00159,0.005897,0.000779,-0.002378,-0.012139,0.008566,-0.002589,-0.007023,-0.006712,-0.003902,M
0.009209,-0.007251,0.00201,-0.003935,-0.005904,-0.003538,0.002741,-0.003971,-0.00121,0.007134,-0.00243,-0.005864,0.007436,0.00884,0.002796,0.004801,U
0.003077,0.003283,-0.022477,0.007853,0.004397,0.002584,0.01025,0.016733,-0.019603,-0.000192,0.001494,0.000773,0.003711,0.004831,0.00028,0.01167,F
0.007348,-0.008859,-0.000618,-0.014411,-0.002517,-0.001472,0.006037,0.004544,-0.014738,0.01844,-0.00182,0.003914,-0.000482,0.005955,0.006788,-0.009162,K
0.007388,0.001434,-0.006958,-0.001066,0.002111,0.002075,0.001146,-0.003789,-0.004016,-0.006053,-0.000542,0.000844,-0.001111,0.002318,0.022421,0.000938,F
0.005014,-0.011767,0.004566,-0.00007,0.007107,-0.003795,0.003043,0.004007,0.002733,-0.004468,-0.009963,0.008074,-0.003048,-0.017384,-0.007419,0.002372,M
-0.002486,0.000563,0.008401,0.005798,0.001889,0.000855,0.005497,-0.000219,-0.013242,-0.003105,0.002898,0.005446,0.007579,-0.014396,0.000902,0.001178,J
-0.01183,0.001683,0.000495,-0.000218,0.00712,0.010372,0.003359,0.007736,0.006754,-0.006579,-0.013261,0.015944,0.000129,-0.000072,0.003359,-0.011078,A
-0.013359,0.002329,0.004854,-0.002613,-0.003145,0.007426,0.002825,0.006717,0.007115,-0.002689,-0.008877,0.021693,-0.004912,-0.003209,0.005673,-0.005587,A
0.002206,0.004482,-0.003752,0.011889,0.003477,0.004599,0.001178,-0.003565,-0.00231,-0.005238,0.000563,0.000156,0.000777,0.005025,0.018382,0.006182,P
0.007352,0.003887,-0.003454,-0.003749,0.001345,0.003716,-0.010115,-0.002144,0.001223,0.000572,0.002523,0.000451,0.000521,-0.002161,0.007417,-0.008576,Z
-0.006145,-0.004442,-0.002737,0.001163,0.013137,0.003019,-0.008036,-0.002772,-0.001263,0.014951,0.009199,0.000426,0.007232,-0.009364,-0.000153,0.001221,S
-0.007544,0.005496,-0.006235,-0.01108,0.003211,0.000213,0.008289,-0.002784,0.00049,0.007703,0.008137,0.012985,-0.008922,-0.003088,-0.00121,0.001456,X
0.000398,-0.01053,0.004011,-0.002266,0.00716,0.015067,0.007107,0.009048,0.013376,-0.006773,0.005708,0.000591,-0.000714,0.005447,0.001859,-0.005624,Y
-0.014105,0.002023,-0.004894,0.002434,0.004727,0.009222,0.014417,-0.007957,-0.001988,0.00481,-0.012252,0.012244,0.004401,-0.00166,0.00388,-0.008604,A
0.002191,-0.003392,-0.015633,-0.001225,-0.002147,0.007414,0.01061,0.015284,-0.020399,0.004272,-0.000426,0.00032,0.000899,0.004592,-0.000383,0.009928,F
0.009807,-0.000514,-0.014169,0.001276,-0.000658,0.005942,0.006457,0.013871,-0.015238,0.007409,-0.004773,0.000555,0.005277,0.006548,0.002184,0.001917,F
0.007034,-0.007552,-0.006115,0.002235,-0.009156,0.003792,-0.001027,0.005923,-0.003636,0.002229,0.008637,0.003417,-0.000404,-0.009479,0.004394,-0.002931,Y
0.010473,0.004439,0.001057,-0.004151,-0.002596,0.003691,-0.00799,-0.001687,-0.007927,-0.008209,-0.004064,0.012088,-0.00034,0.006112,-0.002412,0.00226,J
-0.003496,-0.011707,-0.005168,-0.006024,-0.000824,0.005246,0.004502,-0.009876,-0.009806,-0.010014,-0.014236,-0.006278,-0.012123,0.006514,0.005619,-0.005401,N
-0.002664,0.00387,0.008324,0.011102,-0.000048,0.000377,0.007883,-0.000836,-0.014718,-0.002598,0.00478,0.009022,0.009332,-0.012671,-0.00196,-0.000035,J
-0.003744,-0.005077,0.003135,0.004489,0.000887,0.015538,0.004983,-0.006273,-0.009176,0.001529,-0.005824,-0.010744,-0.010292,0.011201,0.005132,-0.002804,S
0.006799,0.006297,0.003958,0.003395,0.004388,0.007587,0.005467,0.010064,0.01097,-0.007276,-0.011526,-0.002451,0.003716,-0.003467,-0.006837,0.005652,H
0.00342,0.00364,0.00103,0.004491,0.006929,-0.004118,-0.004635,0.003245,-0.006546,0.00407,0.000125,-0.000526,0.000688,-0.000529,0.009168,0.002247,B
-0.006621,-0.000875,0.007784,0.004354,0.003824,0.003187,-0.010792,0.007666,-0.010891,0.008076,0.0046,-0.003458,0.010177,-0.002697,0.005421,-0.007085,Z
0.003662,0.001882,0.005141,-0.000653,0.000938,0.003715,0.002314,-0.004237,-0.006494,0.000346,-0.006225,-0.003868,0.000778,-0.002394,0.001574,0.008176,O
-0.001135,-0.002193,-0.000343,0.015757,-0.008703,0.005635,0.005308,-0.003265,0.000221,0.002681,0.004329,0.00522,0.006089,0.006961,-0.017201,0.014509,I
-0.00165,-0.013124,0.000744,-0.012322,-0.003656,-0.004168,-0.006697,0.009063,-0.011171,-0.001695,-0.00808,0.002339,0.002594,0.008481,0.004968,-0.009926,K
0.004698,-0.000104,-0.007358,-0.008345,0.002707,-0.004382,0.005113,-0.015283,0.000275,-0.007346,-0.003555,0.003637,-0.003648,-0.004862,0.010872,-0.008207,N
-0.001547,-0.008843,-0.001585,-0.003547,0.008271,-0.013776,-0.000786,-0.003798,-0.015132,-0.007498,-0.025579,0.015744,-0.006637,0.002753,-0.013581,-0.001949,M
0.002693,-0.001387,-0.008465,-0.00912,-0.000954,-0.003576,-0.018283,-0.01122,-0.004187,0.012936,0.009616,-0.004266,0.001721,-0.008591,0.002497,0.004401,Z
0.003661,-0.001501,-0.007869,-0.011369,0.008927,-0.009828,0.010038,-0.004056,-0.008708,-0.003359,-0.008831,-0.000249,0.005541,0.004216,0.000236,-0.006412,N
-0.007782,0.002394,0.011512,-0.002164,0.002211,0.013774,-0.002336,0.000089,0.001847,-0.000176,-0.014174,0.014189,-0.00623,0.001157,0.005621,-0.008726,A
0.004,-0.000381,0.002469,0.00485,-0.004818,-0.003424,-0.002331,0.00213,0.006579,-0.003865,-0.001668,0.001096,0.004453,0.000143,-0.004876,0.001467,H
-0.005207,-0.006128,0.00465,0.008558,0.006371,-0.001641,-0.004947,0.003081,-0.009025,0.001743,-0.002281,-0.013057,-0.011707,-0.007696,-0.00954,-0.007312,B
-0.030643,-0.00278,-0.008396,-0.017279,0.001152,0.002171,0.009418,0.007865,0.001642,-0.002437,0.026334,0.008009,-0.035007,-0.008808,0.001065,0.012069,Y
-0.006785,-0.002898,-0.008835,-0.00257,0.004996,-0.004025,-0.005484,0.001429,-0.009817,-0.017622,-0.014071,-0.004538,-0.00411,-0.007004,-0.010252,-0.003284,H
-0.009319,0.016572,0.014821,0.003571,-0.014228,-0.013247,0.007956,0.014654,-0.005953,-0.019056,0.016283,0.0007,0.001525,0.011332,0.00742,0.015514,P
0.000433,-0.003778,0.007429,0.016208,-0.002333,-0.006411,0.005316,-0.007208,-0.011172,0.005268,0.006129,0.011648,0.00273,-0.007719,0.000123,0.003253,I
0.007163,0.00646,0.00327,0.002679,0.003865,0.005559,0.003197,-0.002085,-0.00308,0.001339,-0.006695,0.00103,-0.000142,-0.005297,-0.001139,0.0006,O
-0.001427,0.001298,-0.003742,-0.003027,0.001243,0.001783,-0.006045,-0.008483,-0.006512,0.000969,0.001003,-0.001417,-0.003904,-0.001048,0.004641,0.004352,S
-0.001971,-0.008083,-0.001558,0.011296,-0.001636,0.008661,0.002555,-0.000904,-0.009155,-0.00049,0.000094,-0.003889,-0.006659,-0.014245,-0.003929,0.003352,Y
0.004847,0.002643,0.001796,0.004063,-0.001787,0.000253,0.010824,0.003949,0.014979,-0.005804,0.002136,0.004738,-0.011531,-0.001085,-0.009419,-0.008597,W
0.004676,-0.000215,0.008925,0.008802,-0.006072,-0.002559,0.005121,-0.003492,-0.009214,-0.000692,0.003703,0.009793,0.002975,-0.0034,0.005865,-0.007543,F
-0.004268,0.023702,0.012688,0.010094,-0.008268,-0.014508,0.014869,0.002004,-0.000282,0.001873,0.020753,0.003142,-0.007465,0.007696,0.010067,0.004968,P
0.002909,0.009318,0.000038,-0.00152,-0.008059,0.004178,-0.009987,0.01237,0.006377,0.007414,-0.001259,-0.005508,0.007201,0.00198,-0.010882,-0.00941,E
-0.000752,-0.002105,0.00353,0.004562,0.008907,-0.00017,-0.011025,0.007445,0.004844,0.010069,-0.001489,-0.008469,-0.003763,-0.004809,0.00242,0.004746,B
-0.012077,-0.014378,-0.010809,0.00455,-0.006227,-0.005318,0.001385,-0.003598,0.01274,0.008973,-0.016327,0.008682,0.012657,-0.011431,0.012826,0.010217,L
-0.001568,0.000213,0.000743,-0.000613,-0.003303,-0.01495,-0.004179,-0.003948,-0.008432,0.000248,-0.001491,0.003952,-0.003065,0.010004,0.004745,-0.010191,K
-0.019043,0.012188,0.018801,-0.005854,-0.000935,-0.002876,0.007121,0.002887,0.009442,-0.005136,0.024975,-0.008033,-0.000775,0.006318,0.00986,-0.003719,Y
0.003145,0.008688,0.000397,-0.000507,0.002613,0.001263,-0.011849,-0.011053,0.00226,-0.002952,0.000666,-0.001453,-0.003268,0.001064,0.00022,0.000269,S
0.001584,0.010467,0.005775,-0.007071,-0.008729,0.003064,0.002323,-0.003753,-0.006402,0.007229,-0.003521,-0.006009,-0.005545,0.004381,0.001736,-0.00444,G
-0.001025,0.003542,-0.004696,0.003372,-0.009415,-0.010503,-0.002415,-0.006299,0.00378,-0.000635,-0.001797,-0.008165,0.004822,-0.005029,-0.002158,0.017553,D
0.002335,-0.004714,-0.003029,-0.003668,-0.011927,0.00134,0.000902,0.007896,-0.003364,-0.00038,-0.003833,-0.00991,-0.003117,0.00623,-0.001726,0.000454,U
0.011133,-0.014615,0.015454,-0.002961,0.002274,0.005269,-0.001343,0.006629,0.022158,0.006869,-0.001578,-0.003895,-0.012336,-0.004605,0.001951,0.008729,U
-0.004857,-0.004399,-0.009237,0.000085,-0.012543,0.002368,0.012683,0.006107,-0.001781,-0.000741,0.007662,-0.003734,-0.005895,0.011003,0.001092,-0.00023,V
-0.005177,0.001046,-0.002156,-0.00265,-0.002858,0.006301,-0.006603,-0.000123,0.004315,0.002218,-0.010421,0.012365,0.002705,-0.000373,0.00136,-0.012369,L
0.009718,0.003631,0.000963,-0.005056,-0.013245,0.007519,-0.002133,-0.002896,0.001017,0.001181,-0.000398,-0.011859,-0.010579,0.000597,0.00721,0.002454,C
-0.00178,0.002898,-0.003214,-0.000253,0.006974,-0.001129,-0.00825,0.00249,0.004681,-0.007236,-0.003809,0.004266,0.00155,0.005691,0.00458,-0.003037,R
-0.001777,-0.009865,-0.002364,0.000931,-0.016393,0.005869,0.002029,0.007975,0.000288,-0.001742,0.005172,-0.005629,-0.007767,-0.000583,0.007163,-0.00027,Y
-0.002618,-0.006357,-0.003652,-0.001428,-0.002537,-0.008433,0.001842,-0.002792,-0.004956,0.009739,-0.00556,0.000886,0.006087,-0.001237,0.003701,0.002662,G
0.003536,-0.011676,0.006659,0.005102,0.003411,0.009216,0.011966,-0.000276,0.003608,0.003328,0.008085,0.004803,0.001793,0.013223,0.004667,-0.00142,V
0.003134,0.00741,0.00558,-0.005635,-0.004297,0.00618,0.00058,-0.000027,0.000209,0.004521,0.000188,-0.0077,0.007348,0.02016,-0.006846,-0.001249,C
0.002961,0.002995,0.005647,0.002212,0.003906,-0.00127,0.009917,-0.001686,0.007663,-0.004109,-0.011245,-0.007333,0.000672,0.001001,-0.007243,0.012796,N
-0.001582,-0.006114,-0.00315,-0.004536,0.002295,-0.010068,0.001018,-0.007862,-0.001857,0.000286,-0.004317,-0.003923,-0.000597,-0.006693,0.00768,0.002134,H
-0.002996,-0.011389,-0.005609,-0.000203,-0.002947,0.007086,0.00679,-0.001428,-0.001014,-0.003201,0.014368,0.004866,0.005592,0.013485,-0.004206,0.003814,Y
0.00937,-0.008196,-0.000051,0.001437,-0.002411,0.003599,0.001324,-0.003693,0.003885,-0.005529,0.013142,-0.005985,0.012679,0.000433,-0.006962,0.002089,T
-0.004452,0.005281,0.016002,0.002953,-0.007606,-0.012591,0.000058,0.007331,-0.005748,-0.005501,0.001011,-0.004983,0.003091,0.001392,0.011743,-0.003535,B
0.009788,0.002572,-0.003745,0.005537,-0.011171,0.003188,-0.007467,-0.003421,-0.001869,-0.000579,0.005672,0.01232,-0.00344,0.007564,-0.003127,0.001102,I
0.004037,-0.002048,0.001493,-0.011899,-0.009946,0.009422,-0.000168,0.008741,-0.010648,0.00751,-0.007679,-0.007239,0.003691,0.0098,-0.00179,-0.005128,C
-0.005585,0.000488,0.008642,0.011549,-0.000988,-0.005827,-0.00719,0.003769,0.003639,0.010323,0.007514,-0.008842,0.000303,0.005644,0.001619,0.014292,B
-0.00309,0.00445,0.006455,-0.001217,-0.004339,-0.011794,0.00518,0.001984,-0.005019,-0.003857,-0.002539,-0.000705,-0.000919,-0.008366,0.001268,-0.005987,N
0.006845,-0.001195,-0.003884,0.010375,0.000713,0.007167,0.005472,0.009259,0.006929,-0.008334,0.004866,-0.005394,0.001048,0.006357,-0.0047,-0.005171,V
0.003977,-0.000051,-0.010576,0.001556,-0.00098,-0.01052,-0.002406,-0.006178,0.002011,0.012356,-0.000943,-0.005205,-0.003571,-0.007386,0.002488,0.016358,D
-0.008617,0.000154,0.000171,-0.004386,0.001873,-0.0019,-0.00852,0.000193,0.002142,-0.00226,-0.004135,-0.010475,0.011739,0.011251,-0.002111,0.00792,G
-0.028097,-0.003269,-0.017298,0.006393,-0.026073,-0.001732,0.007209,-0.003984,0.018842,0.011487,-0.01261,0.001386,0.007827,0.002583,0.009588,0.006849,L
-0.010318,-0.00491,0.006801,-0.000721,0.012392,0.000574,-0.005354,0.00434,-0.002166,0.012703,0.003692,0.002317,-0.005636,0.001812,0.006904,-0.012705,X
0.008524,0.010869,0.011325,0.011634,-0.001692,-0.014085,0.016731,-0.015689,0.005633,0.002502,0.008217,-0.012743,-0.000363,0.003518,-0.001352,-0.014457,O
0.002598,0.009736,-0.006044,0.00848,0.005577,0.003842,0.006247,0.000309,0.001098,-0.004549,-0.00227,-0.004659,0.000748,-0.00022,0.010884,0.006003,P
-0.001189,0.000896,0.001987,0.008198,0.005915,0.003422,-0.007684,0.013404,0.012666,-0.001357,-0.000796,-0.000568,0.001041,-0.002868,-0.004006,-0.000556,B
-0.005467,-0.005732,-0.005089,0.00767,-0.009019,0.001289,-0.00498,-0.004056,0.000738,0.002048,0.011878,0.007921,0.004196,0.003819,-0.011902,0.003588,I
0.001661,-0.000444,0.004491,0.011178,0.006482,-0.004481,0.001102,-0.009425,-0.010813,0.006474,0.011118,0.014906,0.00509,-0.001377,0.004928,0.002735,I
-0.004256,-0.004018,0.005448,0.008425,-0.00194,0.016867,0.000041,-0.011266,-0.008624,0.002458,-0.004146,-0.006827,-0.011752,0.007136,-0.003222,0.002784,S
-0.003806,0.010864,-0.010155,0.004772,0.004989,0.007904,0.002953,-0.010022,-0.000267,-0.011487,-0.005758,-0.016407,-0.017211,-0.008854,-0.002695,0.000277,P
0.004147,-0.005931,-0.00327,-0.000263,0.000592,-0.000124,-0.01067,0.005999,-0.008704,0.000361,0.003841,0.001782,0.002269,-0.004599,0.008986,-0.00069,Z
0.005477,0.007313,-0.005845,-0.000582,0.000112,-0.007594,-0.003947,-0.010739,-0.001487,0.008355,0.003807,-0.004033,0.010573,-0.008785,-0.009223,-0.000279,E
-0.000502,-0.008302,0.001737,-0.001822,0.010769,0.006832,0.009571,-0.007029,0.007939,-0.00865,0.012864,-0.003058,0.017352,0.007153,-0.007624,-0.005576,V
0.000965,0.002445,-0.000595,0.004174,0.008152,-0.003951,-0.005054,-0.006628,0.000537,-0.001646,0.001802,-0.004565,0.003725,0.003373,-0.002823,0.005276,R
-0.003242,0.009405,-0.007989,-0.00188,0.002751,0.001084,0.010788,-0.000653,0.00392,0.007692,-0.012735,-0.007784,-0.001682,0.013344,-0.005202,-0.001225,K
-0.010153,0.000346,-0.009731,0.01223,0.000002,0.001177,0.000369,0.000869,-0.000398,-0.003501,-0.002417,-0.008952,-0.00453,-0.003738,-0.015493,-0.001726,O
-0.002966,0.004394,-0.00209,-0.003611,-0.013433,0.004901,-0.007666,-0.00315,0.005179,-0.001113,-0.007778,0.006513,0.009828,0.002582,0.000824,-0.008824,L
0.00067,0.002577,-0.002691,0.006713,0.005211,-0.000247,-0.002727,-0.023888,0.005243,-0.008771,0.002183,-0.00619,-0.004796,0.002166,0.000919,-0.005021,K
-0.000576,-0.003287,0.002346,0.004109,-0.000784,-0.001119,-0.004215,0.000108,-0.001446,0.00913,0.007398,0.002279,0.007535,0.00055,-0.009557,-0.004354,X
-0.004192,-0.000828,-0.000138,0.013716,-0.007129,0.002964,0.004007,-0.00643,-0.006261,0.004345,-0.001357,-0.012975,-0.00306,-0.012883,-0.004923,-0.003578,D
-0.012468,-0.004407,0.014309,0.002276,0.010714,0.0072,-0.0041,0.011681,-0.00894,0.00229,-0.004433,0.001917,0.002828,-0.01487,0.009192,-0.005677,Z
-0.005292,-0.010703,-0.011446,-0.00658,-0.004998,-0.002106,0.00707,0.005271,-0.003709,-0.006359,0.005732,-0.001151,-0.008904,0.005872,-0.002943,0.003343,V
0.007209,0.006701,0.007495,0.006654,0.000984,-0.000609,0.013608,-0.004116,0.005641,-0.003058,-0.007421,-0.007756,0.004776,-0.002136,-0.009664,0.012327,N
0.003298,0.009115,0.000707,-0.010554,0.00266,-0.006218,0.015659,-0.002361,0.011532,0.001948,-0.007926,-0.001981,-0.004615,-0.010471,-0.007112,0.014708,N
0.001903,0.016447,-0.007374,-0.005982,0.01016,-0.008683,-0.005837,0.004452,0.002345,0.010621,0.006929,-0.001913,-0.000321,-0.005305,0.002522,0.005893,B
-0.006635,0.007026,-0.001079,0.010252,0.002913,0.007889,-0.001925,-0.005484,-0.00751,0.004728,0.011566,0.002979,-0.015163,0.003955,-0.006205,0.001552,J
-0.000822,-0.001441,-0.001406,-0.00146,0.002115,-0.000083,-0.002306,0.006312,0.003407,0.004292,-0.005932,0.00321,-0.000818,-0.00173,-0.002529,-0.005104,G
0.01472,0.002183,-0.00428,0.001528,0.002743,0.001915,0.003246,-0.008664,0.003499,-0.007567,-0.007878,0.004059,-0.003363,-0.010622,0.003804,-0.011019,N
-0.010297,0.009118,0.00781,-0.007163,0.000644,0.002215,-0.006012,-0.00938,0.006274,-0.002915,0.013299,0.016756,-0.008421,0.002689,0.006777,0.007145,Z
0.009729,-0.008129,0.004685,-0.002957,0.011744,-0.010739,0.010861,0.001502,0.000676,0.002593,-0.013403,0.001055,-0.004183,-0.001777,-0.009751,0.009748,M
0.004746,0.001071,-0.006102,-0.004992,0.001071,-0.002723,-0.012397,-0.003711,-0.005994,0.000764,0.002976,0.000388,-0.002897,-0.000798,0.008635,-0.002848,Z
0.004126,0.006653,0.002648,-0.008856,-0.007593,0.005918,-0.012234,0.006413,0.010068,-0.001428,-0.003585,-0.009632,0.008246,-0.001195,-0.011289,-0.004566,C
0.005407,-0.000196,-0.008042,0.001647,-0.010522,-0.004634,0.00946,0.00547,0.003582,-0.00755,0.001483,-0.007364,-0.012333,0.003852,-0.002896,-0.012084,W
-0.004422,0.001374,0.012088,0.003535,-0.012492,-0.007916,0.007326,0.004806,-0.009729,-0.004951,0.002849,-0.005324,-0.000168,-0.009067,0.005626,-0.009597,N
-0.001919,0.007866,0.016607,-0.005196,-0.005236,0.017558,-0.000331,-0.020388,-0.007198,-0.008554,-0.003064,0.009375,-0.001703,0.003582,-0.003628,0.015815,J
0.011099,-0.001641,-0.002207,0.006247,-0.000444,-0.008884,-0.001471,-0.001681,0.007724,0.000557,-0.003084,0.002654,-0.00115,-0.009997,-0.003904,-0.000487,D
0.006756,0.002559,0.00402,0.007651,0.004923,0.001382,-0.007481,-0.000725,0.004417,0.000196,0.000438,0.008058,-0.000732,0.002552,0.003533,-0.004501,B
-0.001094,0.001833,0.007634,-0.016565,0.002878,0.000478,0.007965,-0.005354,-0.005805,-0.000985,-0.01147,-0.01207,0.019364,-0.002877,-0.000303,-0.007275,C
0.001592,-0.002432,-0.002966,0.012077,0.006259,0.007478,0.001579,0.00612,0.002179,-0.000253,0.000769,-0.000274,-0.000121,-0.008088,0.012544,0.002062,P
-0.001626,0.004705,0.000561,-0.003289,-0.003902,-0.003846,-0.011963,0.007086,0.01197,-0.004445,0.00377,-0.003448,-0.002725,0.001252,-0.006249,0.001382,E
0.006677,0.010697,0.003438,0.00177,-0.008161,0.004448,-0.003026,-0.006837,0.001386,0.004286,0.002833,-0.007857,-0.00429,0.004249,-0.002288,0.001637,G
-0.003383,-0.017799,0.006903,0.000494,0.009659,0.003146,0.013831,-0.000416,-0.006174,0.004646,0.007312,0.005665,0.003645,0.007243,-0.001618,0.002468,V
0.000218,0.003534,-0.005768,-0.003028,0.010699,-0.003493,-0.006686,0.000482,0.000942,-0.005908,-0.001887,-0.003613,0.003604,0.001984,-0.005732,-0.000935,R
0.003705,0.003223,0.009767,0.007718,-0.001268,0.000096,0.012754,-0.004843,0.005087,-0.003081,-0.009297,-0.009765,0.004339,0.000117,-0.006788,0.013819,N
-0.000191,0.003574,-0.001778,0.00919,-0.013065,-0.004016,0.008389,-0.000437,0.001685,-0.011222,0.002828,-0.009704,-0.003774,0.002714,-0.002613,-0.003475,W
0.000236,-0.003018,0.001934,-0.001176,-0.005556,0.0007,-0.006079,0.000151,0.001129,-0.004202,-0.002946,0.003178,-0.001171,0.005213,0.004253,-0.008566,K
-0.019236,-0.006163,0.000785,0.005223,0.001669,-0.001347,0.005978,-0.000625,-0.002678,0.008405,-0.007011,0.018774,0.001489,0.000332,0.009932,-0.008883,A
-0.014037,-0.003455,0.002636,0.006353,-0.001084,0.00893,0.001419,0.001295,0.001449,0.002411,-0.009753,0.014903,-0.002691,-0.002236,-0.000352,-0.005358,A
-0.005609,0.003276,-0.000148,0.005769,0.003976,0.001192,-0.00852,-0.00868,-0.002645,-0.004358,-0.007123,-0.011285,-0.017638,0.000242,-0.015903,-0.002507,B
0.003102,0.004467,0.010957,0.006501,-0.003862,-0.000205,0.016743,-0.002386,-0.000517,-0.000365,-0.011573,-0.010765,0.003778,-0.007261,-0.005067,0.013031,N
0.000158,0.012619,-0.009003,0.008684,0.003747,0.008213,0.005168,-0.015018,-0.006297,-0.002894,-0.005815,-0.013959,-0.02098,-0.005634,-0.000837,0.004172,P
-0.006008,-0.000076,0.010654,0.000024,0.004775,0.013308,-0.002326,-0.003472,0.001202,-0.00494,-0.013821,0.012687,-0.002811,0.0009,0.003601,-0.00548,A
0.002638,0.004328,-0.003784,0.003344,0.006479,0.00022,-0.007561,-0.001453,0.003743,-0.009225,-0.003281,0.008636,0.001186,0.000602,0.002617,-0.003723,R
0.007063,-0.009137,-0.000626,-0.000367,-0.002068,0.00321,-0.002679,0.000305,0.008052,-0.000799,0.011346,-0.000826,0.005342,0.005845,0.004641,-0.006382,Y
-0.00483,-0.005132,-0.004799,0.008797,-0.014007,-0.002891,-0.005129,-0.007603,-0.001892,0.003838,0.016006,0.008819,0.005657,0.005535,-0.013641,0.008747,I
0.001748,0.005591,-0.000003,0.001606,0.002691,-0.000118,-0.008401,-0.009742,0.006952,-0.008666,-0.002563,-0.000674,-0.003783,0.001787,0.000329,0.000491,H
-0.002585,0.00098,0.006817,-0.001505,-0.002735,0.000208,-0.000339,-0.003373,-0.000566,-0.000785,-0.004359,-0.005205,0.004655,-0.006238,0.001341,0.008495,O
-0.008123,0.014929,-0.012966,-0.000748,0.012555,-0.001941,0.007476,0.001776,-0.004303,0.000022,-0.003791,-0.012254,0.005428,0.008444,-0.004405,0.005758,R
0.000597,0.001835,-0.012783,-0.005889,0.004102,-0.003225,-0.00995,0.004411,-0.007884,-0.004795,-0.003772,0.001455,-0.001283,-0.001564,-0.000842,0.000211,S
-0.001893,-0.014446,0.003244,-0.0011,0.0051,0.011749,0.009875,0.0002,0.005156,-0.002601,0.008535,0.001518,0.005635,0.011729,0.005247,-0.001925,Y
0.002301,-0.010849,-0.005044,-0.014486,0.003482,-0.001405,-0.006213,-0.001,-0.004461,0.001492,-0.001479,0.000933,-0.001171,-0.000529,0.013164,-0.006962,X
0.009854,-0.005287,0.002163,0.0001,-0.003079,0.004325,0.006433,-0.005098,0.003925,-0.000804,0.008904,-0.006828,0.009083,0.00332,0.005471,-0.001401,T
-0.023307,0.000394,-0.018886,0.00682,-0.025037,-0.000614,0.008013,-0.004498,0.016186,0.012075,-0.011311,0.003022,0.008905,0.003106,0.004627,0.00215,L
-0.002693,0.001342,0.001895,0.007094,0.015701,0.005564,-0.007206,0.010038,0.000637,0.004107,0.001323,-0.004528,0.000085,-0.009696,-0.004302,-0.005052,S
0.012299,-0.003894,0.005569,0.000725,0.012996,-0.002771,0.006565,0.009542,0.007741,0.001979,-0.014726,0.008431,-0.006866,-0.003884,-0.008194,0.000776,M
-0.012962,0.006563,-0.002056,0.005071,-0.000785,0.007445,0.012559,-0.003319,-0.001103,-0.003063,-0.009994,0.012326,0.007496,0.006575,0.002834,-0.002125,A
0.005012,-0.010338,-0.001453,-0.00505,-0.006333,0.002702,-0.003108,0.001903,-0.004053,0.004536,0.003127,0.002625,-0.00005,0.000788,0.005529,-0.007449,X
-0.008844,0.000156,0.002402,0.003104,0.005051,-0.004321,-0.00324,0.000115,-0.003409,-0.004627,0.009461,0.005107,0.004677,-0.001162,0.00229,0.000605,X
